district_point_version_id,district_id,requested_census_version,geometry_census_version,boundary_feature_index,raw_state_name,raw_district_name,canonical_state_name,canonical_district_name,boundary_state_name,boundary_district_name,latitude,longitude,point_wkt,point_method,assignment_method,assignment_confidence,shared_parent_boundary,geometry_was_valid,geometry_repaired,geometry_repair_method,point_inside_geometry
DPV_402D2E89FBB9476F,IND_ARUNACHAL_PRADESH_NAMSAI,Census 2011,Census 2011,430,Arunachal Pradesh,NAMSAI,Arunachal Pradesh,NAMSAI,Arunanchal Pradesh,Papum Pare,27.30380652,93.63551522,POINT (93.63551522033083 27.303806518309276),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_CBC6B4394E32821B,IND_ARUNACHAL_PRADESH_PAPUM_PARE,Census 2001,Census 2001,386,Arunachal Pradesh,PAPUM PARE,Arunachal Pradesh,PAPUM PARE,Arunanchal Pradesh,Papum Pare,27.30380652,93.63551522,POINT (93.63551522033083 27.303806518309276),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_9304B852B01D2B35,IND_ARUNACHAL_PRADESH_PAPUM_PARE,Census 2011,Census 2011,430,Arunachal Pradesh,PAPUM PARE,Arunachal Pradesh,PAPUM PARE,Arunanchal Pradesh,Papum Pare,27.30380652,93.63551522,POINT (93.63551522033083 27.303806518309276),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_89D4B9284EA64762,IND_ARUNACHAL_PRADESH_TAWANG,Census 2001,Census 2001,465,Arunachal Pradesh,TAWANG,Arunachal Pradesh,TAWANG,Arunanchal Pradesh,Tawang,27.65934351,91.94462756,POINT (91.94462755870543 27.659343509916567),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_F9BCC275072FE56B,IND_ARUNACHAL_PRADESH_TAWANG,Census 2011,Census 2011,559,Arunachal Pradesh,TAWANG,Arunachal Pradesh,TAWANG,Arunanchal Pradesh,Tawang,27.65934351,91.94462756,POINT (91.94462755870543 27.659343509916567),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_8932CC7FE4A794EA,IND_ARUNACHAL_PRADESH_TIRAP,Census 2001,Census 2001,498,Arunachal Pradesh,TIRAP,Arunachal Pradesh,TIRAP,Arunanchal Pradesh,Tirap,26.95802477,95.44780629,POINT (95.44780629263659 26.958024768029297),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_B1734734924191DD,IND_ARUNACHAL_PRADESH_TIRAP,Census 2011,Census 2011,574,Arunachal Pradesh,TIRAP,Arunachal Pradesh,TIRAP,Arunanchal Pradesh,Tirap,26.95802477,95.44780629,POINT (95.44780629263659 26.958024768029297),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_75D9E0F8868F0A34,IND_ARUNACHAL_PRADESH_UPPER_SIANG,Census 2001,Census 2001,511,Arunachal Pradesh,UPPER SIANG,Arunachal Pradesh,UPPER SIANG,Arunanchal Pradesh,Upper Siang,28.74708781,95.02841971,POINT (95.02841970752442 28.747087809539735),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_122747538D68B3DA,IND_ARUNACHAL_PRADESH_UPPER_SIANG,Census 2011,Census 2011,592,Arunachal Pradesh,UPPER SIANG,Arunachal Pradesh,UPPER SIANG,Arunanchal Pradesh,Upper Siang,28.74708781,95.02841971,POINT (95.02841970752442 28.747087809539735),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_41757A33ECED34B9,IND_ARUNACHAL_PRADESH_UPPER_SUBANSIRI,Census 2001,Census 2001,512,Arunachal Pradesh,UPPER SUBANSIRI,Arunachal Pradesh,UPPER SUBANSIRI,Arunanchal Pradesh,Upper Subansiri,28.23225778,94.10779256,POINT (94.1077925629531 28.232257775865577),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_DDB4282A64DF0C2B,IND_ARUNACHAL_PRADESH_UPPER_SUBANSIRI,Census 2011,Census 2011,593,Arunachal Pradesh,UPPER SUBANSIRI,Arunachal Pradesh,UPPER SUBANSIRI,Arunanchal Pradesh,Upper Subansiri,28.23225778,94.10779256,POINT (94.1077925629531 28.232257775865577),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_1797AD2BF2CD5145,IND_ARUNACHAL_PRADESH_WEST_KAMENG,Census 2001,Census 2001,501,Arunachal Pradesh,WEST KAMENG,Arunachal Pradesh,WEST KAMENG,Arunanchal Pradesh,West Kameng,27.33399854,92.43738929,POINT (92.43738928509853 27.33399853913827),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_AF49FC7714C69E35,IND_ARUNACHAL_PRADESH_WEST_KAMENG,Census 2011,Census 2011,615,Arunachal Pradesh,WEST KAMENG,Arunachal Pradesh,WEST KAMENG,Arunanchal Pradesh,West Kameng,27.33399854,92.43738929,POINT (92.43738928509853 27.33399853913827),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_9FD9744E8375E6DC,IND_ARUNACHAL_PRADESH_WEST_SIANG,Census 2001,Census 2001,503,Arunachal Pradesh,WEST SIANG,Arunachal Pradesh,WEST SIANG,Arunanchal Pradesh,West Siang,28.29741878,94.6497667,POINT (94.64976670069186 28.297418775605706),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_1A708054CC8A8927,IND_ARUNACHAL_PRADESH_WEST_SIANG,Census 2011,Census 2011,618,Arunachal Pradesh,WEST SIANG,Arunachal Pradesh,WEST SIANG,Arunanchal Pradesh,West Siang,28.29741878,94.6497667,POINT (94.64976670069186 28.297418775605706),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_B3A44351BDC25930,IND_ASSAM_BAKSA,Census 2001,Census 2011,36,Assam,BAKSA,Assam,BAKSA,Assam,Baksa,26.64772222,91.45653128,POINT (91.45653127507518 26.64772221771338),geometry.representative_point,alternate_layer_confirmed_name,working_strong,0,1,0,,1
DPV_047BD151DEB9AC98,IND_ASSAM_BAKSA,Census 2011,Census 2011,36,Assam,BAKSA,Assam,BAKSA,Assam,Baksa,26.64772222,91.45653128,POINT (91.45653127507518 26.64772221771338),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_CBDFC39A40BAD798,IND_ASSAM_BARPETA,Census 2001,Census 2001,37,Assam,BARPETA,Assam,BARPETA,Assam,Barpeta,26.45405827,91.03469171,POINT (91.03469171471102 26.454058267211085),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_0B1110704632650E,IND_ASSAM_BARPETA,Census 2011,Census 2011,58,Assam,BARPETA,Assam,BARPETA,Assam,Barpeta,26.37760271,91.05437484,POINT (91.05437484422231 26.377602712828764),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_45E7B1C5B1B3A06A,IND_ASSAM_BONGAIGAON,Census 2001,Census 2001,78,Assam,BONGAIGAON,Assam,BONGAIGAON,Assam,Bongaigaon,26.43225564,90.60211154,POINT (90.60211153556583 26.4322556384041),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_27FBA48E7E4DC522,IND_ASSAM_BONGAIGAON,Census 2011,Census 2011,90,Assam,BONGAIGAON,Assam,BONGAIGAON,Assam,Bongaigaon,26.35819103,90.62965165,POINT (90.62965164676066 26.35819102630739),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_33C57B6027A733F1,IND_ASSAM_CACHAR,Census 2001,Census 2001,81,Assam,CACHAR,Assam,CACHAR,Assam,Cachar,24.75551964,92.88223491,POINT (92.88223490852208 24.755519640487037),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_3494E031D1339521,IND_ASSAM_CACHAR,Census 2011,Census 2011,97,Assam,CACHAR,Assam,CACHAR,Assam,Cachar,24.75551964,92.88223491,POINT (92.88223490852208 24.755519640487037),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_40A5737995675B79,IND_ASSAM_CHIRANG,Census 2001,Census 2011,115,Assam,CHIRANG,Assam,CHIRANG,Assam,Chirang,26.64808311,90.64239191,POINT (90.64239190867332 26.648083110050447),geometry.representative_point,alternate_layer_confirmed_name,working_strong,0,1,0,,1
DPV_F0BFEF93699AA81F,IND_ASSAM_CHIRANG,Census 2011,Census 2011,115,Assam,CHIRANG,Assam,CHIRANG,Assam,Chirang,26.64808311,90.64239191,POINT (90.64239190867332 26.648083110050447),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_481A9A0345F837B6,IND_ASSAM_DARRANG,Census 2001,Census 2001,126,Assam,DARRANG,Assam,DARRANG,Assam,Darrang,26.56542677,92.06900424,POINT (92.06900423518377 26.565426766288333),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_E839F0A0AA2C6B0E,IND_ASSAM_DARRANG,Census 2011,Census 2011,134,Assam,DARRANG,Assam,DARRANG,Assam,Darrang,26.43825096,92.00812713,POINT (92.00812713048782 26.438250961951915),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_7463119FA8889F71,IND_ASSAM_DHEMAJI,Census 2001,Census 2001,137,Assam,DHEMAJI,Assam,DHEMAJI,Assam,Dhemaji,27.54616533,94.55728349,POINT (94.55728348895155 27.546165325512625),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_755806BD0236ADC3,IND_ASSAM_DHEMAJI,Census 2011,Census 2011,150,Assam,DHEMAJI,Assam,DHEMAJI,Assam,Dhemaji,27.54616533,94.55728349,POINT (94.55728348895155 27.546165325512625),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_592F75BB94529ED5,IND_ASSAM_DHUBRI,Census 2001,Census 2001,139,Assam,DHUBRI,Assam,DHUBRI,Assam,Dhubri,25.94572285,89.97155025,POINT (89.97155025220597 25.94572285062005),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_A453F0E5B4C3EE1F,IND_ASSAM_DHUBRI,Census 2011,Census 2011,152,Assam,DHUBRI,Assam,DHUBRI,Assam,Dhubri,25.93191784,89.98934268,POINT (89.98934267608128 25.931917841636903),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_F9B7C80F53E98ABD,IND_ASSAM_DIBRUGARH,Census 2001,Census 2001,142,Assam,DIBRUGARH,Assam,DIBRUGARH,Assam,Dibrugarh,27.4026802,94.9976177,POINT (94.99761769598567 27.402680202997075),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_D378C1E7A76D9B3B,IND_ASSAM_DIBRUGARH,Census 2011,Census 2011,155,Assam,DIBRUGARH,Assam,DIBRUGARH,Assam,Dibrugarh,27.4026802,94.9976177,POINT (94.99761769598567 27.402680202997075),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_603E53D7506408A6,IND_ASSAM_DIMA_HASAO,Census 2001,Census 2011,414,Assam,DIMA HASAO,Assam,DIMA HASAO,Assam,Dima Hasao,25.39337176,93.08365733,POINT (93.08365733310026 25.393371758619175),geometry.representative_point,alternate_layer_confirmed_name,working_strong,0,1,0,,1
DPV_9A0F6542DC19E8FE,IND_ASSAM_DIMA_HASAO,Census 2011,Census 2011,414,Assam,DIMA HASAO,Assam,DIMA HASAO,Assam,Dima Hasao,25.39337176,93.08365733,POINT (93.08365733310026 25.393371758619175),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_DC6F3DD500CC254B,IND_ASSAM_GOALPARA,Census 2001,Census 2001,177,Assam,GOALPARA,Assam,GOALPARA,Assam,Goalpara,26.06275219,90.57993687,POINT (90.57993686949334 26.062752192191162),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_461E693D9E450044,IND_ASSAM_GOALPARA,Census 2011,Census 2011,200,Assam,GOALPARA,Assam,GOALPARA,Assam,Goalpara,26.06275219,90.57993687,POINT (90.57993686997452 26.062752192155358),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_95EACA39F79FA250,IND_ASSAM_GOLAGHAT,Census 2001,Census 2001,179,Assam,GOLAGHAT,Assam,GOLAGHAT,Assam,Golaghat,26.37037993,94.01190873,POINT (94.01190872751874 26.370379929696554),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_5A54ABC363DEEF6F,IND_ASSAM_GOLAGHAT,Census 2011,Census 2011,202,Assam,GOLAGHAT,Assam,GOLAGHAT,Assam,Golaghat,26.32681754,94.00622198,POINT (94.00622198097793 26.32681754213857),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_2EC914D46F95CBFD,IND_ASSAM_HAILAKANDI,Census 2001,Census 2001,200,Assam,HAILAKANDI,Assam,HAILAKANDI,Assam,Hailakandi,24.50635071,92.63171415,POINT (92.63171415303631 24.506350709800078),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_AFF5E68DA09CFCB2,IND_ASSAM_HAILAKANDI,Census 2011,Census 2011,214,Assam,HAILAKANDI,Assam,HAILAKANDI,Assam,Hailakandi,24.50635071,92.63171415,POINT (92.63171415303631 24.506350709800078),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_4CFC87EC3783C191,IND_ASSAM_JORHAT,Census 2001,Census 2001,244,Assam,JORHAT,Assam,JORHAT,Assam,Jorhat,26.76495747,94.26247555,POINT (94.26247554831471 26.764957472715956),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_5D842E64E973A935,IND_ASSAM_JORHAT,Census 2011,Census 2011,262,Assam,JORHAT,Assam,JORHAT,Assam,Jorhat,26.76495747,94.26247555,POINT (94.26247554831471 26.764957472715956),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_9EE758546478A814,IND_ASSAM_KAMRUP,Census 2001,Census 2001,160,Assam,KAMRUP,Assam,KAMRUP,Assam,Kamrup,26.2567217,91.60095449,POINT (91.60095448663127 26.256721700967347),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_02A18965DC4EDC9A,IND_ASSAM_KAMRUP,Census 2011,Census 2011,269,Assam,KAMRUP,Assam,KAMRUP,Assam,Kamrup,26.14560981,91.22567625,POINT (91.2256762497847 26.14560980637168),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_7645A4268B5AA07A,IND_ASSAM_KAMRUP_METRO,Census 2001,Census 2001,160,Assam,KAMRUP METRO,Assam,KAMRUP METRO,Assam,Kamrup,26.2567217,91.60095449,POINT (91.60095448663127 26.256721700967347),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_80555B8B9527C20C,IND_ASSAM_KAMRUP_METRO,Census 2011,Census 2011,269,Assam,KAMRUP METRO,Assam,KAMRUP METRO,Assam,Kamrup,26.14560981,91.22567625,POINT (91.2256762497847 26.14560980637168),geometry.representative_point,working_fuzzy_same_state,working_fallback,0,1,0,,1
DPV_2D0BD6282D56924B,IND_ASSAM_KARBI_ANGLONG,Census 2001,Census 2001,165,Assam,KARBI ANGLONG,Assam,KARBI ANGLONG,Assam,Karbi Anglong,25.8518521,92.59295603,POINT (92.59295602517167 25.851852097545674),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_D2EEC2E1E6EBC85E,IND_ASSAM_KARBI_ANGLONG,Census 2011,Census 2011,282,Assam,KARBI ANGLONG,Assam,KARBI ANGLONG,Assam,Karbi Anglong,25.8518521,92.59295603,POINT (92.59295602517167 25.851852097545674),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_5B553C01FC20EB84,IND_ASSAM_KARIMGANJ,Census 2001,Census 2001,253,Assam,KARIMGANJ,Assam,KARIMGANJ,Assam,Karimganj,24.58484921,92.37110377,POINT (92.37110377495608 24.584849209766162),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_36FDD96213D35BEA,IND_ASSAM_KARIMGANJ,Census 2011,Census 2011,284,Assam,KARIMGANJ,Assam,KARIMGANJ,Assam,Karimganj,24.58484921,92.37110377,POINT (92.37110377495608 24.584849209766162),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_1B0350EBEEA59A42,IND_ASSAM_KOKRAJHAR,Census 2001,Census 2001,299,Assam,KOKRAJHAR,Assam,KOKRAJHAR,Assam,Kokrajhar,26.59873656,90.11777428,POINT (90.11777427658166 26.598736560500836),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_5D48897F739511B7,IND_ASSAM_KOKRAJHAR,Census 2011,Census 2011,309,Assam,KOKRAJHAR,Assam,KOKRAJHAR,Assam,Kokrajhar,26.51520223,90.12364133,POINT (90.12364132708656 26.515202225415646),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_B8036B98A1DF4253,IND_ASSAM_LAKHIMPUR,Census 2001,Census 2001,311,Assam,LAKHIMPUR,Assam,LAKHIMPUR,Assam,Lakhimpur,27.17219802,94.19983182,POINT (94.19983181723148 27.172198023206995),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_B43673719E72D979,IND_ASSAM_LAKHIMPUR,Census 2011,Census 2011,332,Assam,LAKHIMPUR,Assam,LAKHIMPUR,Assam,Lakhimpur,27.17219802,94.19983182,POINT (94.19983181723148 27.172198023206995),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_BF85546D77BE53EC,IND_ASSAM_MARIGAON,Census 2001,Census 2001,338,Assam,MARIGAON,Assam,MARIGAON,Assam,Marigaon,26.28678771,92.29154579,POINT (92.29154579406264 26.286787714985945),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_EC426078A68D32AD,IND_ASSAM_MARIGAON,Census 2011,Census 2011,367,Assam,MARIGAON,Assam,MARIGAON,Assam,Marigaon,26.28678772,92.29154579,POINT (92.2915457946979 26.286787715365556),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_25BD17DDEFE06240,IND_ASSAM_NAGAON,Census 2001,Census 2001,333,Assam,NAGAON,Assam,NAGAON,Assam,Nagaon,26.20539331,92.61105585,POINT (92.61105584951272 26.205393306981932),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_59D8F5340032B85D,IND_ASSAM_NAGAON,Census 2011,Census 2011,390,Assam,NAGAON,Assam,NAGAON,Assam,Nagaon,26.20539331,92.61105585,POINT (92.61105584951272 26.205393306981932),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_35399CA702511908,IND_ASSAM_NALBARI,Census 2001,Census 2001,350,Assam,NALBARI,Assam,NALBARI,Assam,Nalbari,26.48479467,91.41561118,POINT (91.41561117955064 26.484794666113547),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_CC34946A8BC814E9,IND_ASSAM_NALBARI,Census 2011,Census 2011,395,Assam,NALBARI,Assam,NALBARI,Assam,Nalbari,26.35928234,91.40155336,POINT (91.40155335987816 26.359282342046097),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_89734F3674C3443F,IND_ASSAM_SIVASAGAR,Census 2001,Census 2011,522,Assam,SIVASAGAR,Assam,SIVASAGAR,Assam,Sivasagar,26.99392213,94.80716378,POINT (94.80716377965443 26.993922132732862),geometry.representative_point,alternate_layer_confirmed_name,working_strong,0,1,0,,1
DPV_6B0DE4E26FD3C663,IND_ASSAM_SIVASAGAR,Census 2011,Census 2011,522,Assam,SIVASAGAR,Assam,SIVASAGAR,Assam,Sivasagar,26.99392213,94.80716378,POINT (94.80716377965443 26.993922132732862),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_CC7FC99729C412AD,IND_ASSAM_SONITPUR,Census 2001,Census 2001,484,Assam,SONITPUR,Assam,SONITPUR,Assam,Sonitpur,26.76610116,92.99724954,POINT (92.99724953921856 26.766101159995515),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_8ABC9DCFFEE5F8C6,IND_ASSAM_SONITPUR,Census 2011,Census 2011,541,Assam,SONITPUR,Assam,SONITPUR,Assam,Sonitpur,26.76540437,93.00138216,POINT (93.00138216077112 26.765404373474254),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_F567BFA3105E64F9,IND_ASSAM_TINSUKIA,Census 2001,Census 2001,497,Assam,TINSUKIA,Assam,TINSUKIA,Assam,Tinsukia,27.59787306,95.57034234,POINT (95.5703423393783 27.597873064459943),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_7C97BF6112C195F5,IND_ASSAM_TINSUKIA,Census 2011,Census 2011,573,Assam,TINSUKIA,Assam,TINSUKIA,Assam,Tinsukia,27.59787306,95.57034234,POINT (95.5703423393783 27.597873064459943),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_35A783FF979B23B5,IND_ASSAM_UDALGURI,Census 2001,Census 2011,583,Assam,UDALGURI,Assam,UDALGURI,Assam,Udalguri,26.70909974,92.05234176,POINT (92.0523417608229 26.7090997360394),geometry.representative_point,alternate_layer_confirmed_name,working_strong,0,1,0,,1
DPV_4C46D938078C904E,IND_ASSAM_UDALGURI,Census 2011,Census 2011,583,Assam,UDALGURI,Assam,UDALGURI,Assam,Udalguri,26.70909974,92.05234176,POINT (92.0523417608229 26.7090997360394),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_588E4EED1CCE770F,IND_BIHAR_ARARIA,Census 2001,Census 2001,4,Bihar,ARARIA,Bihar,ARARIA,Bihar,Araria,26.26518751,87.36299295,POINT (87.36299295440219 26.265187513961344),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_545EF5859C964F64,IND_BIHAR_ARARIA,Census 2011,Census 2011,24,Bihar,ARARIA,Bihar,ARARIA,Bihar,Araria,26.26518751,87.36299295,POINT (87.36299295440219 26.265187513961344),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_6E9C239CC12E7E08,IND_BIHAR_ARWAL,Census 2001,Census 2011,630,Bihar,ARWAL,Bihar,ARWAL,Bihar,Arwal,25.18041929,84.67337327,POINT (84.67337326734786 25.180419288319335),geometry.representative_point,alternate_layer_confirmed_name,working_strong,0,1,0,,1
DPV_7D55C9A2C1D675EA,IND_BIHAR_ARWAL,Census 2011,Census 2011,630,Bihar,ARWAL,Bihar,ARWAL,Bihar,Arwal,25.18041929,84.67337327,POINT (84.67337326734786 25.180419288319335),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_31749BD4DE0F9D1E,IND_BIHAR_AURANGABAD,Census 2001,Census 2001,7,Bihar,AURANGABAD,Bihar,AURANGABAD,Bihar,Aurangabad,24.80685453,84.41479438,POINT (84.41479438185715 24.806854532771112),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_7DF28E631A4989C2,IND_BIHAR_AURANGABAD,Census 2011,Census 2011,28,Bihar,AURANGABAD,Bihar,AURANGABAD,Bihar,Aurangabad,24.80685453,84.41479438,POINT (84.41479438185715 24.806854532771112),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_BA9C2E207862894D,IND_BIHAR_BANKA,Census 2001,Census 2001,31,Bihar,BANKA,Bihar,BANKA,Bihar,Banka,24.83144052,86.81810273,POINT (86.81810273071801 24.831440518424905),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_82C56365FB7B4BA6,IND_BIHAR_BANKA,Census 2011,Census 2011,47,Bihar,BANKA,Bihar,BANKA,Bihar,Banka,24.83144052,86.81810273,POINT (86.81810273071801 24.831440518424905),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_B6CADB1BF586C987,IND_BIHAR_BEGUSARAI,Census 2001,Census 2001,59,Bihar,BEGUSARAI,Bihar,BEGUSARAI,Bihar,Begusarai,25.5124452,86.09008151,POINT (86.0900815054295 25.512445197658298),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_7CDCFAD7908FD557,IND_BIHAR_BEGUSARAI,Census 2011,Census 2011,64,Bihar,BEGUSARAI,Bihar,BEGUSARAI,Bihar,Begusarai,25.5124452,86.09008151,POINT (86.0900815054295 25.512445197658298),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_4E3769EE77F32DA2,IND_BIHAR_BHAGALPUR,Census 2001,Census 2001,39,Bihar,BHAGALPUR,Bihar,BHAGALPUR,Bihar,Bhagalpur,25.28177028,87.13536741,POINT (87.13536741329855 25.28177028224492),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
DPV_499ACF243B668BA3,IND_BIHAR_BHAGALPUR,Census 2011,Census 2011,69,Bihar,BHAGALPUR,Bihar,BHAGALPUR,Bihar,Bhagalpur,25.28177028,87.13536741,POINT (87.13536741329855 25.28177028224492),geometry.representative_point,confirmed_exact_unique,confirmed,0,1,0,,1
