census_version,source_layer,source_feature_index,raw_state_name,raw_district_name,raw_state_code,raw_district_code,normalized_state_name,normalized_district_name,state_compare_key,district_compare_key,geometry_type,geometry_valid,geometry_area_native
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,417,Uttar Pradesh,Sant Ravidas Nagar Bhadohi,09,68,UTTAR PRADESH,SANT RAVIDAS NAGAR BHADOHI,UTTARPRADESH,SANTRAVIDASNAGARBHADOHI,Polygon,True,0.09040675879558153
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,418,Maharashtra,Satara,27,31,MAHARASHTRA,SATARA,MAHARASHTRA,SATARA,Polygon,True,0.8947430600846019
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,419,Madhya Pradesh,Satna,23,13,MADHYA PRADESH,SATNA,MADHYAPRADESH,SATNA,Polygon,True,0.6680241472780449
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,420,Uttar Pradesh,Sant Kabir Nagar,09,56,UTTAR PRADESH,SANT KABIR NAGAR,UTTARPRADESH,SANTKABIRNAGAR,Polygon,True,0.14512441634140077
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,421,Rajasthan,Sawai Madhopur,08,10,RAJASTHAN,SAWAI MADHOPUR,RAJASTHAN,SAWAIMADHOPUR,Polygon,True,0.454965312450217
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,422,Madhya Pradesh,Sehore,23,33,MADHYA PRADESH,SEHORE,MADHYAPRADESH,SEHORE,Polygon,True,0.5785097839089014
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,423,Manipur,Senapati (Excl. 3 sub-divisions),14,01,MANIPUR,SENAPATI (EXCL. 3 SUB-DIVISIONS),MANIPUR,SENAPATIEXCL3SUBDIVISIONS,Polygon,True,0.311927149309033
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,424,Madhya Pradesh,Seoni,23,44,MADHYA PRADESH,SEONI,MADHYAPRADESH,SEONI,Polygon,True,0.7671744868033956
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,425,Mizoram,Serchhip,15,05,MIZORAM,SERCHHIP,MIZORAM,SERCHHIP,Polygon,True,0.10161370168886025
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,426,Uttar Pradesh,Shahjahanpur,09,22,UTTAR PRADESH,SHAHJAHANPUR,UTTARPRADESH,SHAHJAHANPUR,Polygon,True,0.42677979905167257
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,427,Madhya Pradesh,Shajapur,23,22,MADHYA PRADESH,SHAJAPUR,MADHYAPRADESH,SHAJAPUR,Polygon,True,0.5572315000942978
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,428,Bihar,Sheikhpura,10,26,BIHAR,SHEIKHPURA,BIHAR,SHEIKHPURA,Polygon,True,0.05716858511287637
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,429,Bihar,Sheohar,10,03,BIHAR,SHEOHAR,BIHAR,SHEOHAR,Polygon,True,0.02609492307007553
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,430,Himachal Pradesh,Shimla,02,11,HIMACHAL PRADESH,SHIMLA,HIMACHALPRADESH,SHIMLA,Polygon,True,0.4863976419857665
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,431,Karnataka,Shimoga,29,15,KARNATAKA,SHIMOGA,KARNATAKA,SHIMOGA,Polygon,True,0.7066254722609953
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,432,Madhya Pradesh,Shivpuri,23,06,MADHYA PRADESH,SHIVPURI,MADHYAPRADESH,SHIVPURI,Polygon,True,0.9362324841361527
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,433,Uttar Pradesh,Shrawasti,09,51,UTTAR PRADESH,SHRAWASTI,UTTARPRADESH,SHRAWASTI,Polygon,True,0.229070707066563
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,434,Jharkhand,Ranchi,20,14,JHARKHAND,RANCHI,JHARKHAND,RANCHI,Polygon,True,0.673955082409316
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,435,Andhra Pradesh,Rangareddi,28,06,ANDHRA PRADESH,RANGAREDDI,ANDHRAPRADESH,RANGAREDDI,Polygon,True,0.6417892949996667
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,436,Madhya Pradesh,Ratlam,23,20,MADHYA PRADESH,RATLAM,MADHYAPRADESH,RATLAM,Polygon,True,0.42659074733916935
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,437,Maharashtra,Ratnagiri,27,32,MAHARASHTRA,RATNAGIRI,MAHARASHTRA,RATNAGIRI,MultiPolygon,True,0.702037230450548
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,438,Orissa,Rayagada,21,27,ORISSA,RAYAGADA,ORISSA,RAYAGADA,Polygon,True,0.6332096973695834
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,439,Maharashtra,Raigarh,27,24,MAHARASHTRA,RAIGARH,MAHARASHTRA,RAIGARH,Polygon,True,0.6123086570505543
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,440,Madhya Pradesh,Rewa,23,14,MADHYA PRADESH,REWA,MADHYAPRADESH,REWA,Polygon,True,0.5630324323637024
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,441,Meghalaya,Ri Bhoi,17,05,MEGHALAYA,RI BHOI,MEGHALAYA,RIBHOI,Polygon,True,0.21795828923811833
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,442,Haryana,Rohtak,06,14,HARYANA,ROHTAK,HARYANA,ROHTAK,Polygon,True,0.15874211909236802
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,443,Uttarakhand,Rudraprayag,05,03,UTTARAKHAND,RUDRAPRAYAG,UTTARAKHAND,RUDRAPRAYAG,Polygon,True,0.1727110988918735
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,444,Punjab,Rupnagar,03,07,PUNJAB,RUPNAGAR,PUNJAB,RUPNAGAR,Polygon,True,0.19798667664057976
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,445,Gujarat,Sabar Kantha,24,05,GUJARAT,SABAR KANTHA,GUJARAT,SABARKANTHA,Polygon,True,0.6572595277441358
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,446,Madhya Pradesh,Sagar,23,11,MADHYA PRADESH,SAGAR,MADHYAPRADESH,SAGAR,Polygon,True,0.9087511396112011
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,447,Uttar Pradesh,Saharanpur,09,01,UTTAR PRADESH,SAHARANPUR,UTTARPRADESH,SAHARANPUR,Polygon,True,0.34809258701658924
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,448,Bihar,Saharsa,10,12,BIHAR,SAHARSA,BIHAR,SAHARSA,Polygon,True,0.15181261601988838
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,449,Jharkhand,Sahibganj,20,09,JHARKHAND,SAHIBGANJ,JHARKHAND,SAHIBGANJ,Polygon,True,0.1960963980113389
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,450,Himachal Pradesh,Sirmaur,02,10,HIMACHAL PRADESH,SIRMAUR,HIMACHALPRADESH,SIRMAUR,Polygon,True,0.2647333013632042
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,451,Rajasthan,Sirohi,08,19,RAJASTHAN,SIROHI,RAJASTHAN,SIROHI,MultiPolygon,True,0.46049495219991904
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,452,Haryana,Sirsa,06,11,HARYANA,SIRSA,HARYANA,SIRSA,Polygon,True,0.39489307831190495
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,453,Bihar,Sitamarhi,10,04,BIHAR,SITAMARHI,BIHAR,SITAMARHI,Polygon,True,0.21114997880414843
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,454,Uttar Pradesh,Sitapur,09,24,UTTAR PRADESH,SITAPUR,UTTARPRADESH,SITAPUR,Polygon,True,0.5279395543416363
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,455,Tamil Nadu,Sivaganga,33,23,TAMIL NADU,SIVAGANGA,TAMILNADU,SIVAGANGA,Polygon,True,0.35066936017095607
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,456,Bihar,Siwan,10,16,BIHAR,SIWAN,BIHAR,SIWAN,Polygon,True,0.20067391220126055
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,457,Tripura,South Tripura,16,02,TRIPURA,SOUTH TRIPURA,TRIPURA,SOUTHTRIPURA,Polygon,True,0.277645651636869
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,458,Jammu and Kashmir,Srinagar,01,03,JAMMU AND KASHMIR,SRINAGAR,JAMMUANDKASHMIR,SRINAGAR,Polygon,True,0.20045165187161157
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,459,Uttar Pradesh,Sultanpur,09,49,UTTAR PRADESH,SULTANPUR,UTTARPRADESH,SULTANPUR,Polygon,True,0.3990748060555044
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,460,Orissa,Sundargarh,21,05,ORISSA,SUNDARGARH,ORISSA,SUNDARGARH,Polygon,True,0.8503514260175489
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,461,Bihar,Supaul,10,06,BIHAR,SUPAUL,BIHAR,SUPAUL,Polygon,True,0.21662983260549604
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,462,Gujarat,Surendranagar,24,08,GUJARAT,SURENDRANAGAR,GUJARAT,SURENDRANAGAR,Polygon,True,0.9236867980382553
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,463,Chhattisgarh,Surguja,22,02,CHHATTISGARH,SURGUJA,CHHATTISGARH,SURGUJA,Polygon,True,1.3890396389610686
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,464,Manipur,Tamenglong,14,02,MANIPUR,TAMENGLONG,MANIPUR,TAMENGLONG,Polygon,True,0.3748373142399662
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,465,Arunanchal Pradesh,Tawang,12,01,ARUNANCHAL PRADESH,TAWANG,ARUNANCHALPRADESH,TAWANG,Polygon,True,0.21562393140055303
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,466,Uttarakhand,Tehri Garhwal,05,04,UTTARAKHAND,TEHRI GARHWAL,UTTARAKHAND,TEHRIGARHWAL,Polygon,True,0.3634158890916275
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,467,Maharashtra,Thane,27,21,MAHARASHTRA,THANE,MAHARASHTRA,THANE,MultiPolygon,True,0.8199166569014511
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,468,Tamil Nadu,Tiruchirappalli,33,15,TAMIL NADU,TIRUCHIRAPPALLI,TAMILNADU,TIRUCHIRAPPALLI,Polygon,True,0.37297055468735957
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,469,Tamil Nadu,Tirunelveli,33,29,TAMIL NADU,TIRUNELVELI,TAMILNADU,TIRUNELVELI,Polygon,True,0.5588566162269976
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,470,Tamil Nadu,Tiruvannamalai,33,06,TAMIL NADU,TIRUVANNAMALAI,TAMILNADU,TIRUVANNAMALAI,Polygon,True,0.5142908019274909
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,471,Rajasthan,Tonk,08,22,RAJASTHAN,TONK,RAJASTHAN,TONK,Polygon,True,0.6544670950793577
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,472,Kerala,Thrissur,32,07,KERALA,THRISSUR,KERALA,THRISSUR,Polygon,True,0.24994358935122404
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,473,Nagaland,Tuensang,13,02,NAGALAND,TUENSANG,NAGALAND,TUENSANG,Polygon,True,0.37755110990729096
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,474,Karnataka,Tumkur,29,18,KARNATAKA,TUMKUR,KARNATAKA,TUMKUR,MultiPolygon,True,0.8863304097613395
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,475,Tamil Nadu,Thoothukkudi,33,28,TAMIL NADU,THOOTHUKKUDI,TAMILNADU,THOOTHUKKUDI,MultiPolygon,True,0.3807961624802997
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,476,Uttarakhand,Udham Singh Nagar,05,12,UTTARAKHAND,UDHAM SINGH NAGAR,UTTARAKHAND,UDHAMSINGHNAGAR,Polygon,True,0.2549851331184791
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,477,Tamil Nadu,Theni,33,25,TAMIL NADU,THENI,TAMILNADU,THENI,Polygon,True,0.2352302517535993
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,478,Gujarat,The Dangs,24,23,GUJARAT,THE DANGS,GUJARAT,THEDANGS,MultiPolygon,True,0.15301263252495034
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,479,Himachal Pradesh,Solan,02,09,HIMACHAL PRADESH,SOLAN,HIMACHALPRADESH,SOLAN,Polygon,True,0.1851074420151077
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,480,Maharashtra,Solapur,27,30,MAHARASHTRA,SOLAPUR,MAHARASHTRA,SOLAPUR,Polygon,True,1.2700705198739453
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,481,Orissa,Sonapur,21,23,ORISSA,SONAPUR,ORISSA,SONAPUR,Polygon,True,0.20461285025231643
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,482,Uttar Pradesh,Sonbhadra,09,70,UTTAR PRADESH,SONBHADRA,UTTARPRADESH,SONBHADRA,Polygon,True,0.6035751287728492
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,483,Haryana,Sonipat,06,08,HARYANA,SONIPAT,HARYANA,SONIPAT,Polygon,True,0.20533598929512
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,484,Assam,Sonitpur,18,11,ASSAM,SONITPUR,ASSAM,SONITPUR,Polygon,True,0.4796694252300911
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,485,Sikkim,South,11,03,SIKKIM,SOUTH,SIKKIM,SOUTH,Polygon,True,0.06663510128422298
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,486,West Bengal,South  Twenty Four Parganas,19,18,WEST BENGAL,SOUTH TWENTY FOUR PARGANAS,WESTBENGAL,SOUTHTWENTYFOURPARGANAS,MultiPolygon,True,0.48795072162844266
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,487,Meghalaya,South Garo Hills,17,03,MEGHALAYA,SOUTH GARO HILLS,MEGHALAYA,SOUTHGAROHILLS,Polygon,True,0.17233714115405913
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,488,Goa,South Goa,30,02,GOA,SOUTH GOA,GOA,SOUTHGOA,MultiPolygon,True,0.16392713783386073
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,489,Andhra Pradesh,Srikakulam,28,11,ANDHRA PRADESH,SRIKAKULAM,ANDHRAPRADESH,SRIKAKULAM,Polygon,True,0.5410784875516923
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,490,Assam,Sibsagar,18,16,ASSAM,SIBSAGAR,ASSAM,SIBSAGAR,Polygon,True,0.23958781772538967
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,491,Uttar Pradesh,Siddharthnagar,09,54,UTTAR PRADESH,SIDDHARTHNAGAR,UTTARPRADESH,SIDDHARTHNAGAR,Polygon,True,0.25812018335800896
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,492,Madhya Pradesh,Sidhi,23,17,MADHYA PRADESH,SIDHI,MADHYAPRADESH,SIDHI,Polygon,True,0.9380916507829037
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,493,Rajasthan,Sikar,08,13,RAJASTHAN,SIKAR,RAJASTHAN,SIKAR,Polygon,True,0.7036178436223886
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,494,Maharashtra,Sindhudurg,27,33,MAHARASHTRA,SINDHUDURG,MAHARASHTRA,SINDHUDURG,MultiPolygon,True,0.4284804990422999
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,495,Kerala,Thiruvananthapuram,32,14,KERALA,THIRUVANANTHAPURAM,KERALA,THIRUVANANTHAPURAM,Polygon,True,0.17901268114346747
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,496,Manipur,Thoubal,14,05,MANIPUR,THOUBAL,MANIPUR,THOUBAL,Polygon,True,0.0635667201150444
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,497,Assam,Tinsukia,18,14,ASSAM,TINSUKIA,ASSAM,TINSUKIA,Polygon,True,0.3468074098418791
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,498,Arunanchal Pradesh,Tirap,12,13,ARUNANCHAL PRADESH,TIRAP,ARUNANCHALPRADESH,TIRAP,Polygon,True,0.18457478560936552
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,499,Meghalaya,West Garo Hills,17,01,MEGHALAYA,WEST GARO HILLS,MEGHALAYA,WESTGAROHILLS,Polygon,True,0.3006057690287853
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,500,Andhra Pradesh,West Godavari,28,15,ANDHRA PRADESH,WEST GODAVARI,ANDHRAPRADESH,WESTGODAVARI,Polygon,True,0.6588864343568502
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,501,Arunanchal Pradesh,West Kameng,12,02,ARUNANCHAL PRADESH,WEST KAMENG,ARUNANCHALPRADESH,WESTKAMENG,Polygon,True,0.48011257212539354
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,502,Meghalaya,West Khasi Hills,17,04,MEGHALAYA,WEST KHASI HILLS,MEGHALAYA,WESTKHASIHILLS,Polygon,True,0.469442346432345
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,503,Arunanchal Pradesh,West Siang,12,07,ARUNANCHAL PRADESH,WEST SIANG,ARUNANCHALPRADESH,WESTSIANG,Polygon,True,0.7305251623249883
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,504,Jammu and Kashmir,Udhampur,01,10,JAMMU AND KASHMIR,UDHAMPUR,JAMMUANDKASHMIR,UDHAMPUR,Polygon,True,0.4521025827621858
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,505,Karnataka,Udupi,29,16,KARNATAKA,UDUPI,KARNATAKA,UDUPI,Polygon,True,0.3227714859232479
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,506,Madhya Pradesh,Ujjain,23,21,MADHYA PRADESH,UJJAIN,MADHYAPRADESH,UJJAIN,Polygon,True,0.5378789275959965
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,507,Manipur,Ukhrul,14,08,MANIPUR,UKHRUL,MANIPUR,UKHRUL,Polygon,True,0.3985143676985464
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,508,Himachal Pradesh,Una,02,07,HIMACHAL PRADESH,UNA,HIMACHALPRADESH,UNA,Polygon,True,0.14637252446794086
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,509,Uttar Pradesh,Unnao,09,26,UTTAR PRADESH,UNNAO,UTTARPRADESH,UNNAO,Polygon,True,0.4166402319035789
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,510,Karnataka,Uttara Kannada,29,10,KARNATAKA,UTTARA KANNADA,KARNATAKA,UTTARAKANNADA,MultiPolygon,True,0.8555923060464129
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,511,Arunanchal Pradesh,Upper Siang,12,09,ARUNANCHAL PRADESH,UPPER SIANG,ARUNANCHALPRADESH,UPPERSIANG,Polygon,True,0.6256322332183181
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,512,Arunanchal Pradesh,Upper Subansiri,12,06,ARUNANCHAL PRADESH,UPPER SUBANSIRI,ARUNANCHALPRADESH,UPPERSUBANSIRI,Polygon,True,0.5902267029499604
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,513,Uttarakhand,Uttarkashi,05,01,UTTARAKHAND,UTTARKASHI,UTTARAKHAND,UTTARKASHI,Polygon,True,0.7605567012096123
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,514,Gujarat,Vadodara,24,19,GUJARAT,VADODARA,GUJARAT,VADODARA,MultiPolygon,True,0.6800703513049163
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,515,Gujarat,Valsad,24,25,GUJARAT,VALSAD,GUJARAT,VALSAD,Polygon,True,0.2596460722735177
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,516,Uttar Pradesh,Varanasi,09,67,UTTAR PRADESH,VARANASI,UTTARPRADESH,VARANASI,Polygon,True,0.13899237330387423
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,517,Tamil Nadu,Vellore,33,04,TAMIL NADU,VELLORE,TAMILNADU,VELLORE,Polygon,True,0.5054087949210052
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,518,Madhya Pradesh,Vidisha,23,31,MADHYA PRADESH,VIDISHA,MADHYAPRADESH,VIDISHA,Polygon,True,0.6478164358433891
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,519,Tamil Nadu,Viluppuram,33,07,TAMIL NADU,VILUPPURAM,TAMILNADU,VILUPPURAM,Polygon,True,0.596513200068953
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,520,Tamil Nadu,Virudhunagar,33,26,TAMIL NADU,VIRUDHUNAGAR,TAMILNADU,VIRUDHUNAGAR,MultiPolygon,True,0.361117095095117
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,521,Bihar,Vaishali,10,18,BIHAR,VAISHALI,BIHAR,VAISHALI,Polygon,True,0.18032515600381657
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,522,Andhra Pradesh,Visakhapatnam,28,13,ANDHRA PRADESH,VISAKHAPATNAM,ANDHRAPRADESH,VISAKHAPATNAM,Polygon,True,0.9747894241459045
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,523,Andhra Pradesh,Vizianagaram,28,12,ANDHRA PRADESH,VIZIANAGARAM,ANDHRAPRADESH,VIZIANAGARAM,Polygon,True,0.478519180112816
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,524,Andhra Pradesh,Warangal,28,09,ANDHRA PRADESH,WARANGAL,ANDHRAPRADESH,WARANGAL,MultiPolygon,True,1.092245296532726
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,525,Maharashtra,Wardha,27,08,MAHARASHTRA,WARDHA,MAHARASHTRA,WARDHA,Polygon,True,0.5473822935261758
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,526,Maharashtra,Washim,27,06,MAHARASHTRA,WASHIM,MAHARASHTRA,WASHIM,Polygon,True,0.4491924857581085
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,527,Kerala,Wayanad,32,03,KERALA,WAYANAD,KERALA,WAYANAD,Polygon,True,0.1766077746069173
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,528,Sikkim,West,11,02,SIKKIM,WEST,SIKKIM,WEST,Polygon,True,0.10945477695509222
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,529,West Bengal,Uttar Dinajpur,19,04,WEST BENGAL,UTTAR DINAJPUR,WESTBENGAL,UTTARDINAJPUR,Polygon,True,0.290578065070714
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,530,Madhya Pradesh,West Nimar,23,27,MADHYA PRADESH,WEST NIMAR,MADHYAPRADESH,WESTNIMAR,Polygon,True,0.7043111801289653
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,531,Tripura,West Tripura,16,01,TRIPURA,WEST TRIPURA,TRIPURA,WESTTRIPURA,Polygon,True,0.26553134348933716
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,532,Nagaland,Wokha,13,05,NAGALAND,WOKHA,NAGALAND,WOKHA,Polygon,True,0.14684247106285656
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,533,Haryana,Yamunanagar,06,03,HARYANA,YAMUNANAGAR,HARYANA,YAMUNANAGAR,Polygon,True,0.12251433881250486
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,534,Puducherry,Yanam,34,01,PUDUCHERRY,YANAM,PUDUCHERRY,YANAM,Polygon,True,0.0032047507628784407
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,535,Maharashtra,Yavatmal,27,14,MAHARASHTRA,YAVATMAL,MAHARASHTRA,YAVATMAL,Polygon,True,1.168585188089397
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,536,Nagaland,Zunheboto,13,04,NAGALAND,ZUNHEBOTO,NAGALAND,ZUNHEBOTO,Polygon,True,0.1136307227964361
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,537,Delhi  & NCR,Central,07,06,DELHI & NCR,CENTRAL,DELHINCR,CENTRAL,Polygon,True,0.00139360514078094
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,538,Delhi  & NCR,East,07,04,DELHI & NCR,EAST,DELHINCR,EAST,Polygon,True,0.0060222723485194325
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,539,Delhi  & NCR,New Delhi,07,05,DELHI & NCR,NEW DELHI,DELHINCR,NEWDELHI,Polygon,True,0.0035520312287240056
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,540,Delhi  & NCR,North,07,02,DELHI & NCR,NORTH,DELHINCR,NORTH,Polygon,True,0.0063788640824329395
Census 2001,data/external/datameet_districts/census_2001/2001_Dist.shp,541,Delhi  & NCR,North East,07,03,DELHI & NCR,NORTH EAST,DELHINCR,NORTHEAST,Polygon,True,0.005773576462149358
