district_id,raw_state_name,raw_district_name,canonical_state_name,canonical_district_name,assignment_confidence_2001,assignment_confidence_2011,assignment_method_2001,assignment_method_2011,geometry_census_version_2001,geometry_census_version_2011,shared_parent_boundary_2001,shared_parent_boundary_2011
IND_TAMIL_NADU_KARUR,Tamil Nadu,KARUR,Tamil Nadu,KARUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_KRISHNAGIRI,Tamil Nadu,KRISHNAGIRI,Tamil Nadu,KRISHNAGIRI,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_TAMIL_NADU_MADURAI,Tamil Nadu,MADURAI,Tamil Nadu,MADURAI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_NAGAPATTINAM,Tamil Nadu,NAGAPATTINAM,Tamil Nadu,NAGAPATTINAM,confirmed,working_strong,confirmed_exact_unique,alternate_layer_confirmed_name,Census 2001,Census 2001,0,0
IND_TAMIL_NADU_NAMAKKAL,Tamil Nadu,NAMAKKAL,Tamil Nadu,NAMAKKAL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_PERAMBALUR,Tamil Nadu,PERAMBALUR,Tamil Nadu,PERAMBALUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_PUDUKKOTTAI,Tamil Nadu,PUDUKKOTTAI,Tamil Nadu,PUDUKKOTTAI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_RAMANATHAPURAM,Tamil Nadu,RAMANATHAPURAM,Tamil Nadu,RAMANATHAPURAM,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_SALEM,Tamil Nadu,SALEM,Tamil Nadu,SALEM,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_SIVAGANGA,Tamil Nadu,SIVAGANGA,Tamil Nadu,SIVAGANGA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_THANJAVUR,Tamil Nadu,THANJAVUR,Tamil Nadu,THANJAVUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_THENI,Tamil Nadu,THENI,Tamil Nadu,THENI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_THE_NILGIRIS,Tamil Nadu,THE NILGIRIS,Tamil Nadu,THE NILGIRIS,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_THIRUVALLUR,Tamil Nadu,THIRUVALLUR,Tamil Nadu,THIRUVALLUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_THIRUVARUR,Tamil Nadu,THIRUVARUR,Tamil Nadu,THIRUVARUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_THOOTHUKUDI,Tamil Nadu,THOOTHUKUDI,Tamil Nadu,THOOTHUKUDI,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_TIRUCHIRAPPALLI,Tamil Nadu,TIRUCHIRAPPALLI,Tamil Nadu,TIRUCHIRAPPALLI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_TIRUNELVELI,Tamil Nadu,TIRUNELVELI,Tamil Nadu,TIRUNELVELI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_TIRUPPUR,Tamil Nadu,TIRUPPUR,Tamil Nadu,TIRUPPUR,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_TAMIL_NADU_TIRUVANNAMALAI,Tamil Nadu,TIRUVANNAMALAI,Tamil Nadu,TIRUVANNAMALAI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_TUTICORIN,Tamil Nadu,TUTICORIN,Tamil Nadu,TUTICORIN,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_VELLORE,Tamil Nadu,VELLORE,Tamil Nadu,VELLORE,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_VILLUPURAM,Tamil Nadu,VILLUPURAM,Tamil Nadu,VILLUPURAM,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_TAMIL_NADU_VIRUDHUNAGAR,Tamil Nadu,VIRUDHUNAGAR,Tamil Nadu,VIRUDHUNAGAR,confirmed,working_strong,confirmed_exact_unique,alternate_layer_confirmed_name,Census 2001,Census 2001,0,0
IND_TELANGANA_ADILABAD,Telangana,ADILABAD,Telangana,ADILABAD,historical_fallback,historical_fallback,historical_state_boundary_fallback,historical_state_boundary_fallback,Census 2001,Census 2011,1,1
IND_TELANGANA_HYDERABAD,Telangana,HYDERABAD,Telangana,HYDERABAD,historical_fallback,historical_fallback,historical_state_boundary_fallback,historical_state_boundary_fallback,Census 2001,Census 2011,0,0
IND_TELANGANA_KARIMNAGAR,Telangana,KARIMNAGAR,Telangana,KARIMNAGAR,historical_fallback,historical_fallback,historical_state_boundary_fallback,historical_state_boundary_fallback,Census 2001,Census 2011,0,0
IND_TELANGANA_KHAMMAM,Telangana,KHAMMAM,Telangana,KHAMMAM,historical_fallback,historical_fallback,historical_state_boundary_fallback,historical_state_boundary_fallback,Census 2001,Census 2011,0,0
IND_TELANGANA_MAHBUBNAGAR,Telangana,MAHBUBNAGAR,Telangana,MAHBUBNAGAR,historical_fallback,historical_fallback,historical_state_boundary_fallback,historical_state_boundary_fallback,Census 2001,Census 2011,0,0
IND_TELANGANA_MEDAK,Telangana,MEDAK,Telangana,MEDAK,historical_fallback,historical_fallback,historical_state_boundary_fallback,historical_state_boundary_fallback,Census 2001,Census 2011,0,0
IND_TELANGANA_NALGONDA,Telangana,NALGONDA,Telangana,NALGONDA,historical_fallback,historical_fallback,historical_state_boundary_fallback,historical_state_boundary_fallback,Census 2001,Census 2011,0,0
IND_TELANGANA_NIZAMABAD,Telangana,NIZAMABAD,Telangana,NIZAMABAD,historical_fallback,historical_fallback,historical_state_boundary_fallback,historical_state_boundary_fallback,Census 2001,Census 2011,0,0
IND_TELANGANA_RANGAREDDI,Telangana,RANGAREDDI,Telangana,RANGAREDDI,historical_fallback,historical_fallback,historical_state_boundary_fallback,historical_state_boundary_fallback,Census 2001,Census 2011,0,0
IND_TELANGANA_WARANGAL,Telangana,WARANGAL,Telangana,WARANGAL,historical_fallback,historical_fallback,historical_state_boundary_fallback,historical_state_boundary_fallback,Census 2001,Census 2011,0,0
IND_TRIPURA_DHALAI,Tripura,DHALAI,Tripura,DHALAI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TRIPURA_GOMATI,Tripura,GOMATI,Tripura,GOMATI,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_TRIPURA_KHOWAI,Tripura,KHOWAI,Tripura,KHOWAI,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_TRIPURA_NORTH_TRIPURA,Tripura,NORTH TRIPURA,Tripura,NORTH TRIPURA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TRIPURA_SEPAHIJALA,Tripura,SEPAHIJALA,Tripura,SEPAHIJALA,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_TRIPURA_SOUTH_TRIPURA,Tripura,SOUTH TRIPURA,Tripura,SOUTH TRIPURA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_TRIPURA_UNAKOTI,Tripura,UNAKOTI,Tripura,UNAKOTI,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_TRIPURA_WEST_TRIPURA,Tripura,WEST TRIPURA,Tripura,WEST TRIPURA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTARAKHAND_ALMORA,Uttarakhand,ALMORA,Uttarakhand,ALMORA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTARAKHAND_BAGESHWAR,Uttarakhand,BAGESHWAR,Uttarakhand,BAGESHWAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTARAKHAND_CHAMOLI,Uttarakhand,CHAMOLI,Uttarakhand,CHAMOLI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTARAKHAND_CHAMPAWAT,Uttarakhand,CHAMPAWAT,Uttarakhand,CHAMPAWAT,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTARAKHAND_DEHRADUN,Uttarakhand,DEHRADUN,Uttarakhand,DEHRADUN,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTARAKHAND_HARIDWAR,Uttarakhand,HARIDWAR,Uttarakhand,HARIDWAR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_UTTARAKHAND_NAINITAL,Uttarakhand,NAINITAL,Uttarakhand,NAINITAL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTARAKHAND_PAURI_GARHWAL,Uttarakhand,PAURI GARHWAL,Uttarakhand,PAURI GARHWAL,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_UTTARAKHAND_PITHORAGARH,Uttarakhand,PITHORAGARH,Uttarakhand,PITHORAGARH,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTARAKHAND_RUDRA_PRAYAG,Uttarakhand,RUDRA PRAYAG,Uttarakhand,RUDRA PRAYAG,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTARAKHAND_TEHRI_GARHWAL,Uttarakhand,TEHRI GARHWAL,Uttarakhand,TEHRI GARHWAL,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTARAKHAND_UDAM_SINGH_NAGAR,Uttarakhand,UDAM SINGH NAGAR,Uttarakhand,UDAM SINGH NAGAR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_UTTARAKHAND_UTTAR_KASHI,Uttarakhand,UTTAR KASHI,Uttarakhand,UTTAR KASHI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_AGRA,Uttar Pradesh,AGRA,Uttar Pradesh,AGRA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_ALIGARH,Uttar Pradesh,ALIGARH,Uttar Pradesh,ALIGARH,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_ALLAHABAD,Uttar Pradesh,ALLAHABAD,Uttar Pradesh,ALLAHABAD,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_ALMORA,Uttar Pradesh,ALMORA,Uttar Pradesh,ALMORA,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_UTTAR_PRADESH_AMBEDKAR_NAGAR,Uttar Pradesh,AMBEDKAR NAGAR,Uttar Pradesh,AMBEDKAR NAGAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_AMETHI,Uttar Pradesh,AMETHI,Uttar Pradesh,AMETHI,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_AMROHA,Uttar Pradesh,AMROHA,Uttar Pradesh,AMROHA,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_UTTAR_PRADESH_AURAIYA,Uttar Pradesh,AURAIYA,Uttar Pradesh,AURAIYA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_AZAMGARH,Uttar Pradesh,AZAMGARH,Uttar Pradesh,AZAMGARH,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_BAGESHWAR,Uttar Pradesh,BAGESHWAR,Uttar Pradesh,BAGESHWAR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_BAGHPAT,Uttar Pradesh,BAGHPAT,Uttar Pradesh,BAGHPAT,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_BAHRAICH,Uttar Pradesh,BAHRAICH,Uttar Pradesh,BAHRAICH,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_BALLIA,Uttar Pradesh,BALLIA,Uttar Pradesh,BALLIA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_BALRAMPUR,Uttar Pradesh,BALRAMPUR,Uttar Pradesh,BALRAMPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_BANDA,Uttar Pradesh,BANDA,Uttar Pradesh,BANDA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_BARABANKI,Uttar Pradesh,BARABANKI,Uttar Pradesh,BARABANKI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_BAREILLY,Uttar Pradesh,BAREILLY,Uttar Pradesh,BAREILLY,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_BASTI,Uttar Pradesh,BASTI,Uttar Pradesh,BASTI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_BIJNOR,Uttar Pradesh,BIJNOR,Uttar Pradesh,BIJNOR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_BUDAUN,Uttar Pradesh,BUDAUN,Uttar Pradesh,BUDAUN,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_BULANDSHAHR,Uttar Pradesh,BULANDSHAHR,Uttar Pradesh,BULANDSHAHR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_CHAMOLI,Uttar Pradesh,CHAMOLI,Uttar Pradesh,CHAMOLI,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_CHAMPAWAT,Uttar Pradesh,CHAMPAWAT,Uttar Pradesh,CHAMPAWAT,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_UTTAR_PRADESH_CHANDAULI,Uttar Pradesh,CHANDAULI,Uttar Pradesh,CHANDAULI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_CHITRAKOOT,Uttar Pradesh,CHITRAKOOT,Uttar Pradesh,CHITRAKOOT,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_DEHRADUN,Uttar Pradesh,DEHRADUN,Uttar Pradesh,DEHRADUN,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_DEORIA,Uttar Pradesh,DEORIA,Uttar Pradesh,DEORIA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_ETAH,Uttar Pradesh,ETAH,Uttar Pradesh,ETAH,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_ETAWAH,Uttar Pradesh,ETAWAH,Uttar Pradesh,ETAWAH,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_FAIZABAD,Uttar Pradesh,FAIZABAD,Uttar Pradesh,FAIZABAD,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_FARRUKHABAD,Uttar Pradesh,FARRUKHABAD,Uttar Pradesh,FARRUKHABAD,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_FATEHPUR,Uttar Pradesh,FATEHPUR,Uttar Pradesh,FATEHPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_FIROZABAD,Uttar Pradesh,FIROZABAD,Uttar Pradesh,FIROZABAD,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_GAUTAM_BUDDHA_NAGAR,Uttar Pradesh,GAUTAM BUDDHA NAGAR,Uttar Pradesh,GAUTAM BUDDHA NAGAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_GHAZIABAD,Uttar Pradesh,GHAZIABAD,Uttar Pradesh,GHAZIABAD,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_GHAZIPUR,Uttar Pradesh,GHAZIPUR,Uttar Pradesh,GHAZIPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_GONDA,Uttar Pradesh,GONDA,Uttar Pradesh,GONDA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_GORAKHPUR,Uttar Pradesh,GORAKHPUR,Uttar Pradesh,GORAKHPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_HAMIRPUR,Uttar Pradesh,HAMIRPUR,Uttar Pradesh,HAMIRPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_HAPUR,Uttar Pradesh,HAPUR,Uttar Pradesh,HAPUR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_HARDOI,Uttar Pradesh,HARDOI,Uttar Pradesh,HARDOI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_HARIDWAR,Uttar Pradesh,HARIDWAR,Uttar Pradesh,HARIDWAR,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_HATHRAS,Uttar Pradesh,HATHRAS,Uttar Pradesh,HATHRAS,confirmed,working_strong,confirmed_exact_unique,alternate_layer_confirmed_name,Census 2001,Census 2001,0,0
IND_UTTAR_PRADESH_JALAUN,Uttar Pradesh,JALAUN,Uttar Pradesh,JALAUN,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_JAUNPUR,Uttar Pradesh,JAUNPUR,Uttar Pradesh,JAUNPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_JHANSI,Uttar Pradesh,JHANSI,Uttar Pradesh,JHANSI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_KANNAUJ,Uttar Pradesh,KANNAUJ,Uttar Pradesh,KANNAUJ,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_KANPUR_DEHAT,Uttar Pradesh,KANPUR DEHAT,Uttar Pradesh,KANPUR DEHAT,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_KANPUR_NAGAR,Uttar Pradesh,KANPUR NAGAR,Uttar Pradesh,KANPUR NAGAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_KASGANJ,Uttar Pradesh,KASGANJ,Uttar Pradesh,KASGANJ,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_KAUSHAMBI,Uttar Pradesh,KAUSHAMBI,Uttar Pradesh,KAUSHAMBI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_KHERI,Uttar Pradesh,KHERI,Uttar Pradesh,KHERI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_KUSHI_NAGAR,Uttar Pradesh,KUSHI NAGAR,Uttar Pradesh,KUSHI NAGAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_LALITPUR,Uttar Pradesh,LALITPUR,Uttar Pradesh,LALITPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_LUCKNOW,Uttar Pradesh,LUCKNOW,Uttar Pradesh,LUCKNOW,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_MAHARAJGANJ,Uttar Pradesh,MAHARAJGANJ,Uttar Pradesh,MAHARAJGANJ,working_strong,confirmed,alternate_layer_confirmed_name,confirmed_exact_unique,Census 2011,Census 2011,0,0
IND_UTTAR_PRADESH_MAHOBA,Uttar Pradesh,MAHOBA,Uttar Pradesh,MAHOBA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_MAINPURI,Uttar Pradesh,MAINPURI,Uttar Pradesh,MAINPURI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_MATHURA,Uttar Pradesh,MATHURA,Uttar Pradesh,MATHURA,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_MAU,Uttar Pradesh,MAU,Uttar Pradesh,MAU,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_MEERUT,Uttar Pradesh,MEERUT,Uttar Pradesh,MEERUT,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_MIRZAPUR,Uttar Pradesh,MIRZAPUR,Uttar Pradesh,MIRZAPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_MORADABAD,Uttar Pradesh,MORADABAD,Uttar Pradesh,MORADABAD,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_MUZAFFARNAGAR,Uttar Pradesh,MUZAFFARNAGAR,Uttar Pradesh,MUZAFFARNAGAR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_NAINITAL,Uttar Pradesh,NAINITAL,Uttar Pradesh,NAINITAL,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_PAURI_GARHWAL,Uttar Pradesh,PAURI GARHWAL,Uttar Pradesh,PAURI GARHWAL,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
IND_UTTAR_PRADESH_PILIBHIT,Uttar Pradesh,PILIBHIT,Uttar Pradesh,PILIBHIT,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_PITHORAGARH,Uttar Pradesh,PITHORAGARH,Uttar Pradesh,PITHORAGARH,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_PRATAPGARH,Uttar Pradesh,PRATAPGARH,Uttar Pradesh,PRATAPGARH,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_RAE_BARELI,Uttar Pradesh,RAE BARELI,Uttar Pradesh,RAE BARELI,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_RAMPUR,Uttar Pradesh,RAMPUR,Uttar Pradesh,RAMPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_RUDRA_PRAYAG,Uttar Pradesh,RUDRA PRAYAG,Uttar Pradesh,RUDRA PRAYAG,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_SAHARANPUR,Uttar Pradesh,SAHARANPUR,Uttar Pradesh,SAHARANPUR,confirmed,confirmed,confirmed_exact_unique,confirmed_exact_unique,Census 2001,Census 2011,0,0
IND_UTTAR_PRADESH_SAMBHAL,Uttar Pradesh,SAMBHAL,Uttar Pradesh,SAMBHAL,working_fallback,working_fallback,working_fuzzy_same_state,working_fuzzy_same_state,Census 2001,Census 2011,1,1
